chapter,dialogue,speaker,receiver
11,“But it is possible?”,Sir Ernest Heavywether,Inspector Japp
11,“Yes.”,Inspector Japp,Sir Ernest Heavywether
11,“That is all.”,Sir Ernest Heavywether,Inspector Japp
11,“You deny having ordered a black beard from Parkson’s on June 29th?”,Sir Ernest Heavywether,Lawrence Cavendish
11,“I do.”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“Ah! In the event of anything happening to your brother, who will inherit Styles Court?”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“Answer my question, if you please.”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“I suppose,”",Lawrence Cavendish,Sir Ernest Heavywether
11,“that I should.”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“What do you mean by you ‘suppose’? Your brother has no children. You would inherit it, wouldn’t you?”",Sir Ernest Heavywether,Lawrence Cavendish
11,“Yes.”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“Ah, that’s better,”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“And you’d inherit a good slice of money too, wouldn’t you?”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“Really, Sir Ernest,”",Judge,Sir Ernest Heavywether
11,“these questions are not relevant.”,Judge,Sir Ernest Heavywether
11,"“On Tuesday, the 17th July, you went, I believe, with another guest, to visit the dispensary at the Red Cross Hospital in Tadminster?”",Sir Ernest Heavywether,Lawrence Cavendish
11,“Yes.”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“Did you—while you happened to be alone for a few seconds—unlock the poison cupboard, and examine some of the bottles?”",Sir Ernest Heavywether,Lawrence Cavendish
11,“I—I—may have done so.”,Lawrence Cavendish,Sir Ernest Heavywether
11,“I put it to you that you did do so?”,Sir Ernest Heavywether,Lawrence Cavendish
11,“Yes.”,Lawrence Cavendish,Sir Ernest Heavywether
11,“Did you examine one bottle in particular?”,Sir Ernest Heavywether,Lawrence Cavendish
11,"“No, I do not think so.”",Lawrence Cavendish,Sir Ernest Heavywether
11,"“Be careful, Mr. Cavendish. I am referring to a little bottle of Hydro-chloride of Strychnine.”",Sir Ernest Heavywether,Lawrence Cavendish
11,“N—o—I am sure I didn’t.”,Lawrence Cavendish,Sir Ernest Heavywether
11,“Then how do you account for the fact that you left the unmistakable impress of your finger-prints on it?”,Sir Ernest Heavywether,Lawrence Cavendish
11,“I—I suppose I must have taken up the bottle.”,Lawrence Cavendish,Sir Ernest Heavywether
11,“I suppose so too! Did you abstract any of the contents of the bottle?”,Sir Ernest Heavywether,Lawrence Cavendish
11,“Certainly not.”,Lawrence Cavendish,Sir Ernest Heavywether
11,“Then why did you take it up?”,Sir Ernest Heavywether,Lawrence Cavendish
11,“I once studied to be a doctor. Such things naturally interest me.”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“Ah! So poisons ‘naturally interest’ you, do they? Still, you waited to be alone before gratifying that ‘interest’ of yours?”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“That was pure chance. If the others had been there, I should have done just the same.”",Lawrence Cavendish,Sir Ernest Heavywether
11,"“Still, as it happens, the others were not there?”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“No, but——”",Lawrence Cavendish,Sir Ernest Heavywether
11,"“In fact, during the whole afternoon, you were only alone for a couple of minutes, and it happened—I say, it happened—to be during those two minutes that you displayed your ‘natural interest’ in Hydro-chloride of Strychnine?”",Sir Ernest Heavywether,Lawrence Cavendish
11,“I—I——”,Lawrence Cavendish,Sir Ernest Heavywether
11,"“I have nothing more to ask you, Mr. Cavendish.”",Sir Ernest Heavywether,Lawrence Cavendish
11,"“I should like to make one thing clear. I utterly reject and disapprove of Sir Ernest Heavywether’s insinuations against my brother. My brother, I am convinced, had no more to do with the crime than I have.”",John Cavendish,Sir Ernest Heavywether
11,“I understand you to say that it never entered your head that the witnesses at the inquest could possibly have mistaken your voice for that of Mr. Inglethorp. Is not that very surprising?”,Mr. Philips,John Cavendish
11,"“No, I don’t think so. I was told there had been a quarrel between my mother and Mr. Inglethorp, and it never occurred to me that such was not really the case.”",John Cavendish,Mr. Philips
11,“Not when the servant Dorcas repeated certain fragments of the conversation—fragments which you must have recognized?”,Mr. Philips,John Cavendish
11,“I did not recognize them.”,John Cavendish,Mr. Philips
11,“Your memory must be unusually short!”,Mr. Philips,John Cavendish
11,"“No, but we were both angry, and, I think, said more than we meant. I paid very little attention to my mother’s actual words.”",John Cavendish,Mr. Philips
11,"“You have produced this note very opportunely. Tell me, is there nothing familiar about the hand-writing of it?”",Mr. Philips,John Cavendish
11,“Not that I know of.”,John Cavendish,Mr. Philips
11,“Do you not think that it bears a marked resemblance to your own hand-writing—carelessly disguised?”,Mr. Philips,John Cavendish
11,"“No, I do not think so.”",John Cavendish,Mr. Philips
11,“I put it to you that it is your own hand-writing!”,Mr. Philips,John Cavendish
11,“No.”,John Cavendish,Mr. Philips
11,"“I put it to you that, anxious to prove an alibi, you conceived the idea of a fictitious and rather incredible appointment, and wrote this note yourself in order to bear out your statement!”",Mr. Philips,John Cavendish
11,“No.”,John Cavendish,Mr. Philips
11,"“Is it not a fact that, at the time you claim to have been waiting about at a solitary and unfrequented spot, you were really in the chemist’s shop in Styles St. Mary, where you purchased strychnine in the name of Alfred Inglethorp?”",Mr. Philips,John Cavendish
11,"“No, that is a lie.”",John Cavendish,Mr. Philips
11,"“I put it to you that, wearing a suit of Mr. Inglethorp’s clothes, with a black beard trimmed to resemble his, you were there—and signed the register in his name!”",Mr. Philips,John Cavendish
11,“That is absolutely untrue.”,John Cavendish,Mr. Philips
11,"“Then I will leave the remarkable similarity of hand-writing between the note, the register, and your own, to the consideration of the jury,”",Mr. Philips,John Cavendish
11,"“What is it, Poirot?”",Arthur Hastings,Hercule Poirot
11,"“Ah, mon ami, things are going badly, badly.”",Hercule Poirot,Arthur Hastings
11,"“No, I thank you, madame. I will mount to my room.”",Hercule Poirot,Mary Cavendish
11,"“No, mon ami, I am not in my second childhood! I steady my nerves, that is all. This employment requires precision of the fingers. With precision of the fingers goes precision of the brain. And never have I needed that more than now!”",Hercule Poirot,Arthur Hastings
11,“What is the trouble?”,Arthur Hastings,Hercule Poirot
11,"“It is this, mon ami! That I can build card houses seven stories high, but I cannot”",Hercule Poirot,Arthur Hastings
11,“find”,Hercule Poirot,Arthur Hastings
11,“ that last link of which I spoke to you.”,Hercule Poirot,Arthur Hastings
11,“It is done—so! By placing—one card—on another—with mathematical—precision!”,Hercule Poirot,Arthur Hastings
11,"“What a steady hand you’ve got,”",Arthur Hastings,Hercule Poirot
11,“I believe I’ve only seen your hand shake once.”,Arthur Hastings,Hercule Poirot
11,"“On an occasion when I was enraged, without doubt,”",Hercule Poirot,Arthur Hastings
11,"“Yes indeed! You were in a towering rage. Do you remember? It was when you discovered that the lock of the despatch-case in Mrs. Inglethorp’s bedroom had been forced. You stood by the mantelpiece, twiddling the things on it in your usual fashion, and your hand shook like a leaf! I must say——”",Arthur Hastings,Hercule Poirot
11,"“Good heavens, Poirot!”",Arthur Hastings,Hercule Poirot
11,“What is the matter? Are you taken ill?”,Arthur Hastings,Hercule Poirot
11,"“No, no,”",Hercule Poirot,Arthur Hastings
11,“It is—it is—that I have an idea!”,Hercule Poirot,Arthur Hastings
11,“Oh!”,Arthur Hastings,Hercule Poirot
11,“One of your ‘little ideas’?”,Arthur Hastings,Hercule Poirot
11,"“Ah, ma foi, no!”",Hercule Poirot,Arthur Hastings
11,"“This time it is an idea gigantic! Stupendous! And you—you, my friend, have given it to me!”",Hercule Poirot,Arthur Hastings
11,"“What is the matter with Monsieur Poirot? He rushed past me crying out: ‘A garage! For the love of Heaven, direct me to a garage, madame!’ And, before I could answer, he had dashed out into the street.”",Mary Cavendish,Arthur Hastings
11,"“He’ll be stopped by a policeman in another minute. There he goes, round the corner!”",Arthur Hastings,Mary Cavendish
11,“What can be the matter?”,Mary Cavendish,Arthur Hastings
11,"“I don’t know. He was building card houses, when suddenly he said he had an idea, and rushed off as you saw.”",Arthur Hastings,Mary Cavendish
11,"“Well,”",Mary Cavendish,Arthur Hastings
11,“I expect he will be back before dinner.”,Mary Cavendish,Arthur Hastings
12,"“Madame, I have your permission to hold a little réunion in the salon? It is necessary for everyone to attend.”",Hercule Poirot,Mary Cavendish
12,"“You know, Monsieur Poirot, that you have carte blanche in every way.”",Mary Cavendish,Hercule Poirot
12,"“You are too amiable, madame.”",Hercule Poirot,Mary Cavendish
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Cynthia Murdoch
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Dorcas
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Lawrence Cavendish
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Annie
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Mary Cavendish
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Arthur Hastings
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Inspector Japp
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Evelyn Howard
12,“Miss Howard—here. Mademoiselle Cynthia. Monsieur Lawrence. The good Dorcas. And Annie. Bien! We must delay our proceedings a few minutes until Mr. Inglethorp arrives. I have sent him a note.”,Hercule Poirot,Superintendent Summerhaye
12,"“If that man comes into the house, I leave it!”",Evelyn Howard,Hercule Poirot
12,"“No, no!”",Hercule Poirot,Evelyn Howard
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Dorcas
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Evelyn Howard
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Lawrence Cavendish
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Annie
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Mary Cavendish
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Arthur Hastings
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Inspector Japp
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Superintendent Summerhaye
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Alfred Inglethorp
12,"“Messieurs, mesdames, as you all know, I was called in by Monsieur John Cavendish to investigate this case. I at once examined the bedroom of the deceased which, by the advice of the doctors, had been kept locked, and was consequently exactly as it had been when the tragedy occurred. I found: first, a fragment of green material; second, a stain on the carpet near the window, still damp; thirdly, an empty box of bromide powders.",Hercule Poirot,Cynthia Murdoch
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Dorcas
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Evelyn Howard
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Lawrence Cavendish
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Annie
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Mary Cavendish
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Arthur Hastings
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Inspector Japp
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Superintendent Summerhaye
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Alfred Inglethorp
12,"“To take the fragment of green material first, I found it caught in the bolt of the communicating door between that room and the adjoining one occupied by Mademoiselle Cynthia. I handed the fragment over to the police who did not consider it of much importance. Nor did they recognize it for what it was—a piece torn from a green land armlet.”",Hercule Poirot,Cynthia Murdoch
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Dorcas
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Evelyn Howard
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Lawrence Cavendish
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Annie
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Mary Cavendish
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Arthur Hastings
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Inspector Japp
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Superintendent Summerhaye
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Alfred Inglethorp
12,“Now there was only one person at Styles who worked on the land—Mrs. Cavendish. Therefore it must have been Mrs. Cavendish who entered the deceased’s room through the door communicating with Mademoiselle Cynthia’s room.”,Hercule Poirot,Cynthia Murdoch
12,“But that door was bolted on the inside!”,Arthur Hastings,Hercule Poirot
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Dorcas
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Evelyn Howard
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Lawrence Cavendish
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Annie
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Mary Cavendish
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Arthur Hastings
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Inspector Japp
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Superintendent Summerhaye
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Alfred Inglethorp
12,"“When I examined the room, yes. But in the first place we have only her word for it, since it was she who tried that particular door and reported it fastened. In the ensuing confusion she would have had ample opportunity to shoot the bolt across. I took an early opportunity of verifying my conjectures. To begin with, the fragment corresponds exactly with a tear in Mrs. Cavendish’s armlet. Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. I took an early opportunity of testing that statement by stationing my friend Monsieur Hastings in the left wing of the building, just outside Mrs. Cavendish’s door. I myself, in company with the police, went to the deceased’s room, and whilst there I, apparently accidentally, knocked over the table in question, but found that, as I had expected, Monsieur Hastings had heard no sound at all. This confirmed my belief that Mrs. Cavendish was not speaking the truth when she declared that she had been dressing in her room at the time of the tragedy. In fact, I was convinced that, far from having been in her own room, Mrs. Cavendish was actually in the deceased’s room when the alarm was given.”",Hercule Poirot,Cynthia Murdoch
12,"“I proceeded to reason on that assumption. Mrs. Cavendish is in her mother-in-law’s room. We will say that she is seeking for something and has not yet found it. Suddenly Mrs. Inglethorp awakens and is seized with an alarming paroxysm. She flings out her arm, overturning the bed table, and then pulls desperately at the bell. Mrs. Cavendish, startled, drops her candle, scattering the grease on the carpet. She picks it up, and retreats quickly to Mademoiselle Cynthia’s room, closing the door behind her. She hurries out into the passage, for the servants must not find her where she is. But it is too late! Already footsteps are echoing along the gallery which connects the two wings. What can she do? Quick as thought, she hurries back to the young girl’s room, and starts shaking her awake. The hastily aroused household come trooping down the passage. They are all busily battering at Mrs. Inglethorp’s door. It occurs to nobody that Mrs. Cavendish has not arrived with the rest, but—and this is significant—I can find no one who saw her come from the other wing.”",Hercule Poirot,Dorcas
