chapter,dialogue,speaker,receiver
8,Though using it may have saved our lives. But I assure you I am not starting a holy war or setting up as a prophet.,Ashe,Dr. Webb
8,Rossa—,Ashe,Ross Murdock
8,"Here, and I have one of the donkeys.",Ashe,Ross Murdock
8,And I the other!,McNeil,Ross Murdock
8,"Woodsmoke,",Ashe,McNeil
8,"Woodsmoke,",Ashe,Ross Murdock
8,"Company,",McNeil,Ashe
8,What kind?,Ashe,McNeil
8,"Tribesmen, but wilder than any I've seen, even on the tapes. We are certainly out on the fringes now. These people look about cave level. I don't think they've ever heard of traders.",McNeil,Ashe
8,How many?,Ashe,McNeil
8,"Three, maybe four families. Most of the males must be out hunting, but there're about ten children and six or seven women. I don't think they've had good luck lately by the look of them.",McNeil,Ashe
8,"Maybe their luck and ours are going to turn together,",Ashe,McNeil
8,We will circle about them to the river and then try bartering later. But I do want to establish contact.,Ashe,McNeil
8,We will circle about them to the river and then try bartering later. But I do want to establish contact.,Ashe,Ross Murdock
9,Not to be too hopeful—,McNeil,Ross Murdock
9,"so far, so good.",McNeil,Ross Murdock
9,"If the Reds aren't traders,",Ross Murdock,McNeil
9,what is their cover?,Ross Murdock,McNeil
9,A hunting tribe—fishermen—,McNeil,Ross Murdock
9,Where would they get the women and children?,Ross Murdock,McNeil
9,The same way they get their men—recruit them in our own time. Or in the way lots of tribes grew during periods of stress.,McNeil,Ross Murdock
9,"You mean, kill off the men, take over their families?",Ross Murdock,McNeil
9,"It has been done,",McNeil,Ross Murdock
9,"hundreds of times by invaders. In this setup—small family clans, widely scattered—that move would be very easy.",McNeil,Ross Murdock
9,"They would have to pose as farmers, not hunters,",Ross Murdock,McNeil
9,They couldn't move a base around with them.,Ross Murdock,McNeil
9,"All right, so they set up a farming village. Oh, I see what you mean—there isn't any village around here. Yet they are here, maybe underground.",McNeil,Ross Murdock
9,You found something?,Ross Murdock,Ashe
9,"A new set of ghosts,",McNeil,Ashe
9,Ghosts!,McNeil,Ashe
9,"The Reds like to play the supernatural angle, don't they? First the voice of Lurgha and now ghosts. What do these ghosts do?",Ashe,McNeil
9,"They inhabit a bit of mountainous territory southeast of here, a stretch strictly taboo for all hunters. We were following a bison track until the beast headed for the ghost country. Then Ulffa called us off in a hurry. It seems that the hunter who goes in there after his quarry never reappears, or if he does, it's in a damaged condition, blown upon by ghosts and burned to death! That's one point.",Ashe,McNeil
9,"The second is a little more disturbing for us. A Beaker camp about twenty miles south of here, as far as I can judge, was exterminated just a week ago. The message was passed to me because I was thought to be a kinsman of the slain——",Ashe,McNeil
9,Done because they were hunting us?,McNeil,Ashe
9,"Might well be. On the other hand, the affair may have been just one of general precaution.",Ashe,McNeil
9,The ghosts did it?,Ross Murdock,Ashe
9,"I asked that. No, it seems that strange tribesmen overran it at night.",Ashe,Ross Murdock
9,At night?,McNeil,Ashe
9,Just so.,Ashe,McNeil
9,"The tribes do not fight that way. Either someone slipped up in his briefing, or the Reds are overconfident and don't care about the rules. But it was the work of tribesmen, or their counterfeits. There is also a nasty rumor speeding about that the ghosts do not relish traders and that they might protest intrusions of such with penalties all around——",Ashe,McNeil
9,"Like the Wrath of Lurgha,",Ross Murdock,Ashe
9,"There is a certain repetition in this which suggests a lot to the suspicious mind,",Ashe,Ross Murdock
9,"I'd say no more hunting expeditions for the present,",McNeil,Ashe
9,It is too easy to mistake a friend for a deer and weep over his grave afterward.,McNeil,Ashe
9,"That is a thought which entered my mind several times this afternoon,",Ashe,McNeil
9,"These people are deceptively simple on the surface, but their minds do not work along the same patterns as ours. We try to outwit them, but it takes only one slip to make it fatal. In the meantime, I think we'd better make this place a little more snug, and it might be well to post sentries as unobtrusively as possible.",Ashe,Ross Murdock
9,"These people are deceptively simple on the surface, but their minds do not work along the same patterns as ours. We try to outwit them, but it takes only one slip to make it fatal. In the meantime, I think we'd better make this place a little more snug, and it might be well to post sentries as unobtrusively as possible.",Ashe,McNeil
9,How about faking some signs of a ruined camp and heading into the blue ourselves?,McNeil,Ashe
9,"We could strike for the ghost mountains, traveling by night, and Ulffa's crowd would think we were finished off.",McNeil,Ashe
9,An idea to keep in mind. The point against it would be the missing bodies. It seems that the tribesmen who raided the Beaker camp left some very distasteful evidence of what happened to the camp's personnel. And those we can't produce to cover our trail.,Ashe,McNeil
9,"We might be able to fake something along that line, too——",McNeil,Ashe
9,"We may have to fake nothing,",Ross Murdock,Ashe
9,"We may have to fake nothing,",Ross Murdock,McNeil
9,What is it?,Ashe,Ross Murdock
9,That bird has never called from inland before. It is the blue one we've seen fishing for frogs along the river.,Ross Murdock,Ashe
9,"Get your trail supplies,",Ashe,Ross Murdock
9,"Get your trail supplies,",Ashe,McNeil
9,Ashe?,Ross Murdock,McNeil
9,He'll make it the other way! He's the best we have for this sort of job.,McNeil,Ross Murdock
9,"That was a donkey,",McNeil,Ross Murdock
9,"Come on, let's go down to that ford we discovered!",McNeil,Ross Murdock
9,Ashe!,McNeil,Ashe
9,Assha—,Ross Murdock,
9,Assha—,Ross Murdock,Frigga
10,We do not play as children here.,Ulffa Tribesman,Ross Murdock
10,"You will answer me or else others shall ask the questions, and less gently. I say to you now—who are you and from where do you come?",Ulffa Tribesman,Ross Murdock
10,"I am Rossa of the traders,",Ross Murdock,Ulffa Tribesman
10,I came into this land in search of my kinsmen who were taken by raiders in the night.,Ross Murdock,Ulffa Tribesman
10,From where did you come?,Quiet Man,Ross Murdock
10,"I came to this land from the south,",Ross Murdock,Quiet Man
10,"after the manner of my people. This is a new land with furs and the golden tears of the sun to be gathered and bartered. The traders move in peace, and their hands are raised against no man. Yet in the darkness there came those who would slay without profit, for what reason I have no knowing.",Ross Murdock,Quiet Man
10,It would seem,Quiet Man,Ross Murdock
10,"that this is indeed one Rossa, a Beaker trader.",Quiet Man,Ross Murdock
10,You are the trader prisoner?,Ashe Double,Ross Murdock
10,"I am Rossa, son of Gurdi, of the traders,",Ross Murdock,Ashe Double
10,"I was a prisoner, yes. But you did not keep me one for long then, nor shall you now.",Ross Murdock,Ashe Double
10,"You have done yourself ill, my young friend. We have a better prison here for you, one from which you shall not escape.",Ashe Double,Ross Murdock
11,I want out,Ross Murdock,
12,Hello.,Ross Murdock,Furry Face
12,Ah....,Baldy,Ross Murdock
12,What are you?,Ashe Double,Ross Murdock
12,What do you think I am?,Ross Murdock,Ashe Double
12,Who is here?,Ross Murdock,
12,Food! I want to eat!,Ross Murdock,Reds Guard
12,Who are you?,Quiet Man,Ross Murdock
12,"Rossa, son of Gurdi. And I would eat before I make talk with you. I have not done any wrong that you should treat me as a barbarian who has stolen salt from the trading post——",Ross Murdock,Quiet Man
12,"You are an agent,",Reds Leader,Ross Murdock
12,"of whom you will tell us in due time. But first you shall speak of the ship, of what you found there, and why you meddled with the controls.... Wait a moment before you refuse, my young friend.",Reds Leader,Ross Murdock
12,"Ah, I see that you know what I hold—odd knowledge for an innocent Bronze Age trader. And please have no doubts about my hesitation to use this. I shall not kill you, naturally,",Reds Leader,Ross Murdock
12,"but there are certain wounds which supply a maximum of pain and little serious damage. Remove his parka, Kirschov.",Reds Leader,Ross Murdock
12,Now you will tell us exactly what we wish to hear.,Reds Leader,Ross Murdock
12,You are an agent....,Reds Leader,Ross Murdock
12,"You came to spy under the cover of a barbarian trader,",Reds Leader,Ross Murdock
13,Assha!,Ross Murdock,Ashe
13,Murdock! What are you doing—?,Ashe,Ross Murdock
13,What's going on?,McNeil,Ashe
13,Attack.,Ashe,McNeil
13,"But why, and by whom—don't ask me! You are a prisoner, I suppose, Murdock?",Ashe,Ross Murdock
13,"Yes, sir.",Ross Murdock,Ashe
13,Another digging party.,McNeil,Ashe
13,"I don't understand,",Ross Murdock,Ashe
13,Have you been here all the time? Are you trying to dig your way out? I don't see how you can cut out of this glacier that we're parked under——,Ross Murdock,Ashe
13,Glacier!,Ashe,Ross Murdock
13,"So we're inside a glacier! That explains it. Yes, we've been here—",Ashe,Ross Murdock
13,Glacier!,Ashe,McNeil
13,"So we're inside a glacier! That explains it. Yes, we've been here—",Ashe,McNeil
13,On ice!,McNeil,Ashe
13,"Glacier—ice—that's right, isn't it?",McNeil,Ashe
13,"We're collaborating,",Ashe,Ross Murdock
13,"Supplying our dear friends with a lot of information they already have and some flights of fancy they never dreamed about. However, they didn't know we had a few surprise packets of our own strewn about. It's amazing what the boys back at the project can pack away in a belt, or between layers of hide in a boot. So we've been engaged in some research of our own——",Ashe,Ross Murdock
13,But I didn't have any escape gadgets.,Ross Murdock,Ashe
13,"No,",Ashe,Ross Murdock
13,"they are not entrusted to first-run men. You might slip up and use them at the wrong moment. However, you appear to have done fairly well....",Ashe,Ross Murdock
13,Out!,Ashe,Ross Murdock
13,Out!,Ashe,McNeil
13,"I don't get all this,",McNeil,Ashe
13,What's going on? Mutiny? Or have our boys gotten through?,McNeil,Ashe
13,"I don't get all this,",McNeil,Ross Murdock
13,What's going on? Mutiny? Or have our boys gotten through?,McNeil,Ross Murdock
13,"It must be the ship people,",Ross Murdock,McNeil
13,What ship?,Ashe,Ross Murdock
13,The big one the Reds have been looting——,Ross Murdock,Ashe
13,Ship?,McNeil,Ross Murdock
13,And where did you get that rig?,McNeil,Ross Murdock
13,"From the ship,",Ross Murdock,McNeil
13,"But if the ship people are attacking, I don't think they will notice any difference between us and the Reds....",Ross Murdock,McNeil
13,"Oh, fine,",McNeil,Ashe
13,I never did care for blindman's buff.,McNeil,Ashe
13,"Oh, fine,",McNeil,Ross Murdock
13,I never did care for blindman's buff.,McNeil,Ross Murdock
13,The transfer plate—,Ross Murdock,Ashe
13,if we can reach that—,Ross Murdock,Ashe
13,The transfer plate—,Ross Murdock,McNeil
13,if we can reach that—,Ross Murdock,McNeil
13,To the plate!,Ross Murdock,Ashe
13,To the plate!,Ross Murdock,McNeil
13,If we could have just ten minutes here——,Ashe,McNeil
13,If we could have just ten minutes here——,Ashe,Ross Murdock
13,"Listen, you may yearn to be the filling in an ice sandwich, but I don't! Another shock and we'll be buried so deep even a drill couldn't find us. Let's get out now. The kid is right about that—if we still can.",McNeil,Ashe
13,... free. Get a move on!,Ross Murdock,McNeil
13,... free. Get a move on!,Ross Murdock,Ashe
13,That will have to do!,Ashe,McNeil
13,We must move.,Ashe,McNeil
13,You'd better carry these.,Ashe,McNeil
13,"All right,",McNeil,Ashe
13,Move!,Ashe,McNeil
13,The plate....,Ashe,McNeil
13,Move!,Ashe,Ross Murdock
13,The plate....,Ashe,Ross Murdock
13,Someone coming through?,Ross Murdock,Ashe
13,Should be—soon.,Ashe,Ross Murdock
13,Which way?,McNeil,Ashe
13,They'll expect us to try for the valley pass. So we had better go up the slope there.,Ashe,McNeil
13,"That has the look of a tough climb,",McNeil,Ashe
13,When it becomes too tough for me,Ashe,McNeil
13,"I shall say so, never fear.",Ashe,McNeil
13,Now!,Ashe,McNeil
13,Now!,Ashe,Ross Murdock
13,Ashe?,Ross Murdock,McNeil
13,It's not good.,McNeil,Ross Murdock
13,"Ashe is out of his head some of the time. That hole in his shoulder is worse than we thought it was, and there's always the threat of infection. This whole wood is full of people flushed out of that blasted village! Most of them—all I've seen—are natives. But they have it firmly planted in their minds now that there are devils after them. If they see you wearing that suit——",McNeil,Ross Murdock
13,"I know, and I'd strip if I could,",Ross Murdock,McNeil
13,But I'll have to get other clothing first; I can't run bare in this cold.,Ross Murdock,McNeil
13,"That might be safer,",McNeil,Ross Murdock
13,"I don't know just what happened back there, but it certainly must have been plenty!",McNeil,Ross Murdock
13,"You said Ashe is out of his head. What do we do for him, and what are your plans?",Ross Murdock,McNeil
13,"We have to reach the river, somehow. It drains to the sea, and at its mouth we are supposed to make contact with the sub.",McNeil,Ross Murdock
14,... that's my half of it. The rest of it you know.,Ross Murdock,Ashe
14,"So the crackpots were right, after all. They only had their times mixed.",Ashe,Ross Murdock
14,I don't understand——,Ross Murdock,Ashe
14,"Flying saucers,",Ashe,Ross Murdock
14,"It was a wild possibility, but it was on the books from the start. This certainly will make Kelgarries turn red——",Ashe,Ross Murdock
14,Flying saucers?,Ross Murdock,Ashe
14,"That globe-ship was never built on this world. Use your head, Murdock. Think about your furry-faced friend and the baldy with him. Did either look like normal Terrans to you?",Ashe,Ross Murdock
14,But—a spaceship!,Ross Murdock,Ashe
14,This was insinuated once,Ashe,Ross Murdock
14,"along with a lot of other bright ideas, by a gentleman named Charles Fort, who took a lot of pleasure in pricking what he considered to be vastly over-inflated scientific pomposity. He gathered together four book loads of reported incidents of unexplainable happenings which he dared the scientists of his day to explain. And one of his bright suggestions was that such phenomena as the vast artificial earthworks found in Ohio and Indiana were originally thrown up by space castaways to serve as S O S signals. An intriguing idea, and now perhaps we may prove it true.",Ashe,Ross Murdock
14,"But if such spaceships were wrecked on this world, I still don't see why we didn't find traces of them in our own time.",Ross Murdock,Ashe
14,"Because that wreck you explored was bedded in a glacial era. Do you have any idea how long ago that was, counting from our own time? There were at least three glacial periods—and we don't know in which one the Reds went visiting. That age began about a million years before we were born, and the last of the ice ebbed out of New York State some thirty-eight thousand years ago, boy. That was the early Stone Age, reckoning it by the scale of human development, with an extremely thin population of the first real types of man clinging to a few warmer fringes of wilderness.",Ashe,Ross Murdock
14,"Climatic changes, geographical changes, all altered the face of our continents. There was a sea in Kansas; England was part of Europe. So, even though as many as fifty such ships were lost here, they could all have been ground to bits by the ice flow, buried miles deep in quakes, or rusted away generations before the first really intelligent man arrived to wonder at them. Certainly there couldn't be too many such wrecks to be found. What do you think this planet was, a flypaper to attract them?",Ashe,Ross Murdock
14,"But if ships crashed here once, why didn't they later when men were better able to understand them?",Ross Murdock,Ashe
14,"For several reasons—all of them possible and able to be fitted into the fabric of history as we know it on this world. Civilizations rise, exist, and fall, each taking with it into the limbo of forgotten things some of the discoveries which made it great. How did the Indian civilizations of the New World learn to harden gold into a useable point for a cutting weapon? What was the secret of building possessed by the ancient Egyptians? Today you will find plenty of men to argue these problems and half a hundred others.",Ashe,Ross Murdock
14,"The Egyptians once had a well-traveled trade route to India. Bronze Age traders opened up roads down into Africa. The Romans knew China. Then came an end to each of these empires, and those trade routes were forgotten. To our European ancestors of the Middle Ages, China was almost a legend, and the fact that the Egyptians had successfully sailed around the Cape of Good Hope was unknown. Suppose our space voyagers represented some star-born confederacy or empire which lived, rose to its highest point, and fell again into planet-bound barbarism all before the first of our species painted pictures on a cave wall?",Ashe,Ross Murdock
14,"Or take it that this world was an unlucky reef on which too many ships and cargoes were lost, so that our whole solar system was posted, and skippers of star ships thereafter avoided it? Or they might even have had some rule that when a planet developed a primitive race of its own, it was to be left strictly alone until it discovered space flight for itself.",Ashe,Ross Murdock
14,Yes.,Ross Murdock,Ashe
14,But how did the Reds locate that ship?,Ross Murdock,Ashe
14,"Unless that information is on the tapes we were able to bring along, we shall probably never know,",Ashe,Ross Murdock
14,"I might make one guess—the Reds have been making an all-out effort for the past hundred years to open up Siberia. In some sections of that huge country there have been great climatic changes almost overnight in the far past. Mammoths have been discovered frozen in the ice with half-digested tropical plants in their stomach. It's as if the beasts were given some deep-freeze treatment instantaneously. If in their excavations the Reds came across the remains of a spaceship, remains well enough preserved for them to realize what they had discovered, they might start questing back in time to find a better one intact at an earlier date. That theory fits everything we know now.",Ashe,Ross Murdock
14,But why would the aliens attack the Reds now?,Ross Murdock,Ashe
14,No ship's officers ever thought gently of pirates.,Ashe,Ross Murdock
14,How goes it?,McNeil,Ashe
14,How goes it?,McNeil,Ross Murdock
14,"Reasonably well,",Ashe,McNeil
14,How far are we from the river? And do we have company?,Ashe,McNeil
14,About five miles—if we had wings.,McNeil,Ashe
14,"And we have company all right, lots of it!",McNeil,Ashe
14,What kind?,Ashe,McNeil
14,Not from the village.,McNeil,Ashe
14,Something's happening on this side of the mountains. It looks as if there's a mass migration in progress. I counted five family clans on their way west—all in just this one morning.,McNeil,Ashe
14,"The village refugees' stories about devils might send them packing,",Ashe,McNeil
14,Maybe.,McNeil,Ashe
14,"The sooner we head downstream, the better. And I hope the boys will have that sub waiting where they promised. We do possess one thing in our favor—the spring floods are subsiding.",McNeil,Ashe
14,And the high water should have plenty of raft material.,Ashe,McNeil
14,We'll make those five miles tomorrow.,Ashe,McNeil
14,"Five miles in this country,",McNeil,Ashe
14,is a pretty good day's march,McNeil,Ashe
14,for a well man.,McNeil,Ashe
14,"I will make it,",Ashe,McNeil
14,"They've been badly mauled,",McNeil,Ashe
14,"They've been badly mauled,",McNeil,Ross Murdock
14,Pressure—they are on the run.,Ashe,McNeil
14,These are not from the village. Notice the dress and the red paint on their faces. They're not like Ulffa's kin either. I wouldn't say they were local at all.,Ashe,McNeil
14,"Reminds me of something I saw once—animals running before a forest fire. They can't all be looking for new hunting territory,",McNeil,Ashe
14,"Reds sweeping them out,",Ross Murdock,Ashe
14,Or could the ship people—?,Ross Murdock,Ashe
14,"Reds sweeping them out,",Ross Murdock,McNeil
14,Or could the ship people—?,Ross Murdock,McNeil
14,I wonder....,Ashe,Ross Murdock
14,The ax people!,Ashe,Ross Murdock
14,I wonder....,Ashe,McNeil
14,The ax people!,Ashe,McNeil
14,Ax people?,Ross Murdock,Ashe
14,"Invasion of another people from the east. They turned up in prehistory about this period. Remember, Webb spoke of them. They used axes for weapons and tamed horses.",Ashe,Ross Murdock
14,Tartars,McNeil,Ashe
14,This far west?,McNeil,Ashe
14,"Not Tartars, no. You needn't expect those to come boiling out of middle Asia for some thousands of years yet. We don't know too much about the ax people, save that they moved west from the interior plains. Eventually they crossed to Britain; perhaps they were the ancestors of the Celts who loved horses too. But in their time they were a tidal wave.",Ashe,McNeil
14,"The sooner we head downstream, the better.",McNeil,Ashe
14,Camp?,McNeil,Ashe
14,Camp?,McNeil,Ross Murdock
14,"Must be,",Ashe,McNeil
14,Those who built that blaze are in such numbers that they don't have to take precautions.,Ashe,McNeil
14,Will they be here by tomorrow?,McNeil,Ashe
14,"Their scouts might, but this is early spring, and forage can't have been too good on the march. If I were the chief of that tribe, I'd turn aside into the meadow land we skirted yesterday and let the herds graze for a day, maybe more. On the other hand, if they need water——",Ashe,McNeil
14,They will come straight ahead!,McNeil,Ashe
14,And we can't be here when they arrive.,McNeil,Ashe
14,Get closer to shore!,Ross Murdock,Ashe
14,Get closer to shore!,Ross Murdock,McNeil
15,Friend?,Ross Murdock,Braided Stranger One
15,Friend?,Ross Murdock,Braided Stranger Two
15,You strike—this one dies.,Ross Murdock,Braided Stranger One
15,You strike—this one dies.,Ross Murdock,Braided Stranger Two
15,Take—,Ross Murdock,Braided Stranger One
15,take and go!,Ross Murdock,Braided Stranger One
15,Take—,Ross Murdock,Braided Stranger Two
15,take and go!,Ross Murdock,Braided Stranger Two
15,What you do?,Tulka,Ross Murdock
15,You go—,Ross Murdock,Tulka
15,I go—,Ross Murdock,Tulka
15,I take these,Ross Murdock,Tulka
15,Not good....,Tulka,Ross Murdock
15,"Not good you,",Ross Murdock,Tulka
15,good—me!,Ross Murdock,Tulka
15,You—hunter?,Tulka,Ross Murdock
15,"Trader, me.",Ross Murdock,Tulka
15,"Trader,",Tulka,Ross Murdock
15,Trade—this?,Tulka,Ross Murdock
15,That. More things.,Ross Murdock,Tulka
15,Where?,Tulka,Ross Murdock
15,By bitter water—trade there.,Ross Murdock,Tulka
15,Why you here?,Tulka,Ross Murdock
15,"Ride river water, like you ride,",Ross Murdock,Tulka
15,Ride on trees—many trees tied together. Trees break apart—I come here.,Ross Murdock,Tulka
15,"You come camp—Foscar. Foscar chief. He like you show trick how you take Tulka, make him sleep—hold his ax, knife.",Tulka,Ross Murdock
15,I go to bitter water. My chief there.,Ross Murdock,Tulka
15,You speak crooked words—your chief there!,Tulka,Ross Murdock
15,Your chief speak Foscar. Say he give much these—,Tulka,Ross Murdock
15,"good knives, axes—get you back.",Tulka,Ross Murdock
15,How you know my chief?,Ross Murdock,Tulka
15,You wear shining skin—your chief wear shiny skin. He say find other shiny skin—give many good things to man who bring you back.,Tulka,Ross Murdock
15,You will come!,Tulka,Ross Murdock
15,"Look well, Foscar. Free me, and I would do more than look at you,",Ross Murdock,Foscar
15,So—yet still my hands are tied.,Ross Murdock,Foscar
15,Child—,Foscar,Ross Murdock
15,Child?,Ross Murdock,Foscar
15,"Ask Tulka. I be no child, Foscar. Tulka's ax, Tulka's knife—they were in my hand. A horse Tulka had to use to bring me down.",Ross Murdock,Foscar
15,"Sharp tongue,",Foscar,Ross Murdock
15,"Tulka lost knife—ax? So! Ennar,",Foscar,Ross Murdock
15,Child!,Foscar,Ross Murdock
15,Child!,Foscar,Ennar
15,"You take from Ennar ax, knife,",Foscar,Ross Murdock
15,as you took from Tulka.,Foscar,Ross Murdock
15,"Take—ax, knife—",Foscar,Ross Murdock
16,Ho—taker of axes!,Ennar,Ross Murdock
16,Ho—warrior!,Ross Murdock,Ennar
16,To clip a sharp tongue is a good thing!,Ennar,Ross Murdock
16,Up!,Ennar,Ross Murdock
16,Your chief—he give many good things for you. Foscar take you to him.,Ennar,Ross Murdock
16,"My chief is not here,",Ross Murdock,Ennar
16,My chief sits by the bitter water and waits. He will be angry if I do not come. Let Foscar fear his anger——,Ross Murdock,Ennar
16,You run from your chief. He will be happy with Foscar when you lie again under his hand. You will not like that—I think it so!,Ennar,Ross Murdock
16,"I think so, too,",Ross Murdock,Ennar
16,How find other chief?,Ross Murdock,Ennar
16,Your chief come our camp. Talk with Foscar—two—four sleeps ago.,Ennar,Ross Murdock
16,How talk with Foscar? With hunter talk?,Ross Murdock,Ennar
16,"He talk—Foscar, us. We hear right words—not woods creeper talk. He speak to us good.",Ennar,Ross Murdock
16,This chief—he look like me?,Ross Murdock,Ennar
16,He wear covering like you.,Ennar,Ross Murdock
16,But was he like me?,Ross Murdock,Ennar
16,Not like!,Tulka,Ross Murdock
16,"You look like hunter people—hair, eyes—Strange chief no hair on head, eyes not like——",Tulka,Ross Murdock
16,You saw him too?,Ross Murdock,Tulka
16,"I saw. I ride to camp—they come so. Stand on rock, call to Foscar. Make magic with fire—it jump up!",Tulka,Ross Murdock
16,"They point little, little spear—fire come out of the ground and burn. They say burn our camp if we do not give them man. We say—not have man. Then they say many good things for us if we find and bring man——",Tulka,Ross Murdock
16,"But they are not my people,",Ross Murdock,Tulka
16,"You see, I have hair, I am not like them. They are bad——",Ross Murdock,Tulka
16,You may be taken in war by them—chief's slave.,Ennar,Ross Murdock
16,They want slave back—it is so.,Ennar,Ross Murdock
16,"My people strong too, much magic,",Ross Murdock,Ennar
16,Take me to bitter water and they pay much—more than stranger chief!,Ross Murdock,Ennar
16,Where bitter water?,Tulka,Ross Murdock
16,Some sleeps away——,Ross Murdock,Tulka
16,Some sleeps!,Ennar,Ross Murdock
16,"We ride some sleeps, maybe many sleeps where we know not the trails—maybe no people there, maybe no bitter water—all things you say with split tongue so that we not give you back to master. We go this way not even one sleep—find chief, get good things. Why we do hard thing when we can do easy?",Ennar,Ross Murdock
16,We go. Your chief waits—,Foscar,Ross Murdock
16,Not my chief!,Ross Murdock,Foscar
16,He say so. He give good things to get you back under his hand. So—he your chief!,Foscar,Ross Murdock
16,"Woods rat, Foscar goes to his burial fire. And he shall take a slave with him to serve him beyond the sky—a slave to run at his voice, to shake when he thunders. Slave-dog, you shall run for Foscar beyond the sky, and he shall have you forever to walk upon as a man walks upon the earth. I, Ennar, swear that Foscar shall be sent to the chiefs in the sky in all honor. And that you, dog-one, shall lie at his feet in that going!",Ennar,Ross Murdock
17,"You sleep—you do not fear, Foscar's dog-one?",Ennar,Ross Murdock
17,I do not fear!,Ross Murdock,Ennar
17,We shall see if you speak so loudly when the fire bites you!,Ennar,Ross Murdock
17,Ahhhhhhh!,Ross Murdock,
17,A siege!,Ross Murdock,
17,I might be ready for a siege....,Ross Murdock,
18,Come and get me!,Ross Murdock,
18,Come and get me!,Ross Murdock,
18,Yahhhh—,Ross Murdock,
18,I am here!,Ross Murdock,
18,Come out—face me!,Ross Murdock,
18,Murrrrdock!,Alien,Ross Murdock
18,Murrrrdock!,Alien,Ross Murdock
18,Murdock!,Major John Kelgarries,Ross Murdock
18,Murdock!,McNeil,Ross Murdock
18,Got—to—get—this—off—,Ross Murdock,Major John Kelgarries
18,They can trace this and follow us—,Ross Murdock,Major John Kelgarries
18,"He needs a shot,",Medic,Major John Kelgarries
18,You left the suit—back there?,Ross Murdock,Major John Kelgarries
18,We did. What's this about them tracing you by it? Who was tracing you?,Major John Kelgarries,Ross Murdock
18,Men from the space ship. That's the only way they could have trailed me down the river.,Ross Murdock,Major John Kelgarries
18,"So that's how you got those burns,",Major John Kelgarries,Ross Murdock
18,Deliberately searing your hand in the fire to break their hold—,Major John Kelgarries,Ross Murdock
18,"Put him to sleep,",Major John Kelgarries,Medic
18,"He deserves about a month of it, I should judge. I think he has brought us a bigger slice of the future than we had hoped for....",Major John Kelgarries,Medic
18,Visitors welcome?,Ashe,Ross Murdock
18,"Ashe, tell me what happened. Are we back at the main base? What about the Reds? We weren't traced by the ship people, were we?",Ross Murdock,Ashe
18,"Did Doc just wind you up to let you spin, Ross? Yes, this is home, sweet home. As for the rest—well, it is a long story, and we are still picking up pieces of it here and there.",Ashe,Ross Murdock
18,Can you tell me what is known?,Ross Murdock,Ashe
18,"You have been a surprise package, Murdock.",Ashe,Ross Murdock
18,"Rather a busy lad, weren't you, after you were bumped off into that river?",Ashe,Ross Murdock
18,You heard all about that!,Ross Murdock,Ashe
18,What happened to you—and to the project—and——,Ross Murdock,Ashe
18,"One thing at a time, and don't rush your fences.",Ashe,Ross Murdock
18,"We made it down the river—how, don't ask me. That was something of a 'project' in itself,",Ashe,Ross Murdock
18,"The raft came apart piece by piece, and we waded most of the last couple of miles, I think. I'm none too clear on the details; you'll have to get those out of McNeil, who was still among those present then. Other than that, we cannot compete with your adventures. We built a signal fire and sat by it toasting our shins for a few days, until the sub came to collect us——",Ashe,Ross Murdock
18,And took you off.,Ross Murdock,Ashe
18,"And took us off. But Kelgarries agreed to spin out our waiting period for another twenty-four hours, in case you did manage to survive that toss you took into the river. Then we sighted your spectacular display of fireworks on the beach, and the rest was easy.",Ashe,Ross Murdock
18,The ship people didn't trace us back to post?,Ross Murdock,Ashe
18,"Not that we know of. Anyway, we've closed down the post on that time level. You might be interested in a very peculiar tale our modern agents have picked up, floating over and under the iron curtain. A blast went off in the Baltic region of this time, wiping some installation clean off the map. The Reds have kept quiet as to the nature of the explosion and the exact place where it occurred.",Ashe,Ross Murdock
18,The aliens followed them all the way up to this time!,Ross Murdock,Ashe
18,But why? And why did they trail me?,Ross Murdock,Ashe
18,That we can only guess. But I don't believe that they were moved by any private vengeance for the looting of their derelict. There is some more imperative reason why they don't want us to find or use anything from one of their cargoes——,Ashe,Ross Murdock
18,But they were in power thousands of years ago. Maybe they and their worlds are gone now. Why should things we do today matter to them?,Ross Murdock,Ashe
18,"Well, it does matter, and in some very important way. And we have to learn that reason.",Ashe,Ross Murdock
18,How?,Ross Murdock,Ashe
18,"By doing some looting of our own,",Ashe,Ross Murdock
18,"Those tapes we brought back are going to be a big help. More than one derelict was located. We were right in our surmise that the Reds first discovered the remains of one in Siberia, but it was in no condition to be explored. They already had the basic idea of the time traveler, so they applied it to the hunting down of other ships, with several way stops to throw people like us off the scent. So they found an intact ship, and also several others. At least three are on this side of the Atlantic where they couldn't get at them very well. Those we can deal with now——",Ashe,Ross Murdock
18,Won't the aliens be waiting for us to try that?,Ross Murdock,Ashe
18,"As far as we can discover they don't know where any of these ships crashed. Either there were no survivors, or passengers and crew took off in lifeboats while they were still in space. They might never have known of the Reds' activities if you hadn't triggered that communicator on the derelict.",Ashe,Ross Murdock
18,I didn't mean to.,Ross Murdock,Ashe
18,"Seeing as how your action also put a very effective spike in the opposition's wheel, you are freely forgiven. Anyway, you have also provided us with a pretty good idea of what we may be up against with the aliens, and we'll be prepared for that next time.",Ashe,Ross Murdock
